eprint_id,Reference,year
70586,"Cloke, H., di Baldassarre, G., Landeg, O., Pappenberger, F. and Ramos, M.-H. (2017) Understanding disaster risk: hazard related issues - hydrological risk: flood. In: Poljanšek, K., Marín Ferrer, M., De Groeve, T. and Clark, I. (eds.) Science for Disaster Risk Management 2017: Knowing Better and Losing Less. Publications Office of the European Union, Luxembourg, pp. 198-208. ISBN 9789279606793 doi: https://doi.org/10.2788/842809",2017
51265,"Johnson, S. J., Turner, A., Woolnough, S., Martin, G. and MacLachlan, C. (2017) An assessment of Indian monsoon seasonal forecasts and mechanisms underlying monsoon interannual variability in the Met Office GloSea5-GC2 system. Climate Dynamics, 48 (5). pp. 1447-1465. ISSN 1432-0894 doi: https://doi.org/10.1007/s00382-016-3151-2",2017
70901,"Valdes, P. J., Armstrong, E., Badger, M. P. S., Bradshaw, C. D., Bragg, F., Davies-Barnard, T., Day, J. J., Farnsworth, A., Hopcroft, P. O., Kennedy, A. T., Lord, N. S., Lunt, D. J., Marzocchi, A., Parry, L. M., Roberts, W. H. G., Stone, E. J., Tourte, G. J. L. and Williams, J. H. T. (2017) The BRIDGE HadCM3 family of climate models: HadCM3@Bristol v1.0. Geoscientific Model Development, 10. pp. 3715-3743. ISSN 1991-9603 doi: https://doi.org/10.5194/gmd-2017-16",2017
71102,"Nie, W.-S., Zaitchik, B. F., Ni, G.-H. and Sun, T. (2017) Impacts of anthropogenic heat on summertime rainfall in Beijing. Journal of Hydrometeorology, 18 (3). pp. 693-712. ISSN 1525-7541 doi: https://doi.org/10.1175/JHM-D-16-0173.1",2017
69108,"Walters, D., Brooks, M., Boutle, I., Melvin, T., Stratton, R., Vosper, S., Wells, H., Williams, K., Wood, N., Allen, T., Bushell, A., Copsey, D., Earnshaw, P., Edwards, J., Gross, M., Hardiman, S., Harris, C., Heming, J., Klingaman, N., Levine, R., Manners, J., Martin, G., Milton, S., Mittermaier, M., Morcrette, C., Riddick, T., Roberts, M., Sanchez, C., Selwood, P., Stirling, A., Smith, C., Suri, D., Tennant, W., Vidale, P. L., Wilkinson, J., Willett, M., Woolnough, S. and Xavier, P. (2017) The Met Office Unified Model Global Atmosphere 6.0/6.1 and JULES Global Land 6.0/6.1 configurations. Geoscientific Model Development, 10 (4). pp. 1487-1520. ISSN 1991-9603 doi: https://doi.org/10.5194/gmd-10-1487-2017",2017
71405,"Cronqvist, T., Tannetta, D., M�rgelin, M., Belting, M., Sargent, I., Familari, M. and Hansson, S. R. (2017) Syncytiotrophoblast derived extracellular vesicles transfer functional placental miRNAs to primary human endothelial cells. Scientific reports, 7 (1). p. 4558. ISSN 2045-2322 doi: https://doi.org/10.1038/s41598-017-04468-0",2017
66958,"Rabin, S. S., Melton, J. R., Lasslop, G., Bachelet, D., Forrest, M., Hantson, S., Kaplan, J. O., Li, F., Mangeon, S., Ward, D. S., Yue, C., Arora, V. K., Hickler, T., Kloster, S., Knorr, W., Nieradzik, L., Spessa, A., Folberth, G. A., Sheehan, T., Voulgarakis, A., Kelley, D. I., Prentice, I. C., Sitch, S., S., Harrison, S. and Arneth, A. (2017) The Fire Modeling Intercomparison Project (FireMIP), phase 1: experimental and analytical protocols. Geoscientific Model Development, 10 (3). pp. 1175-1197. ISSN 1991-9603 doi: https://doi.org/10.5194/gmd-10-1175-2017",2017
71951,"Gough, H. (2017) Effects of meteorological conditions on building natural ventilation in idealised urban settings. PhD thesis, University of Reading.",2017
68602,"Bjorkegren, A. and Grimmond, C. S. B., (2017) Net carbon dioxide emissions from central London. Urban Climate, 23. pp. 131-158. ISSN 2212-0955 doi: https://doi.org/10.1016/j.uclim.2016.10.002",2017
69160,"Morgenstern, O., Hegglin, M., Rozanov, E., O'Connor, F. M., Abraham, N.L., Akiyoshi, H., Archibald, A., Bekki, S., Butchart, N., Chipperfield, M. P., Deushi, M., Dhomse, S. S., Garcia, R. R., Hardiman, S. C., Horowitz, L. W., J�ckel, P., Josse, B., Kinnison, D., Lin, M., Mancini, E., Manyin, M. E., Marchand, M., Mar�cal, V., Michou, M., Oman, L. D., Pitari, G., Plummer, D. A., Revell, L. E., Saint-Martin, D., Schofield, R., Stenke, A., Stone, K., Sudo, K., Tanaka, T. Y., Tilmes, S., Yamashita, Y., Yoshida, K. and Zeng, G. (2017) Review of the global models used within phase 1 of the Chemistry-Climate Model Initiative (CCMI). Geoscientific Model Development, 10 (2). pp. 639-671. ISSN 1991-9603 doi: https://doi.org/10.5194/gmd-10-639-2017",2017
66171,"Boon, A., Broquet, G., Clifford, D. J., Chevallier, F., Butterfield, D. M., Pison, I., Ramonet, M., Paris, J.-D. and Ciais, P. (2016) Analysis of the potential of near-ground measurements of CO2 and CH4 in London, UK, for the monitoring of city-scale emissions using an atmospheric transport model. Atmospheric Chemistry and Physics, 16 (11). pp. 6735-6756. ISSN 1680-7316 doi: https://doi.org/10.5194/acp-16-6735-2016",2016
66527,"Helfter, C., Tremper, A. H., Halios, C. H., Kotthaus, S., Bjorkegren, A., Grimmond, C. S. B., Barlow, J. F. and Nemitz, E. (2016) Spatial and temporal variability of urban fluxes of methane, carbon monoxide and carbon dioxide above London, UK. Atmospheric Chemistry and Physics, 16 (16). pp. 10543-10557. ISSN 1680-7316 doi: https://doi.org/10.5194/acp-16-10543-2016",2016
71103,"Zhu, X., Ni, G.-H., Cong, Z., Sun, T. and Li, D. (2016) Impacts of surface heterogeneity on dry planetary boundary layers in an urban-rural setting. Journal of Geophysical Research, 121 (20). 12,164-12,179. ISSN 0148-0227 doi: https://doi.org/10.1002/2016JD024982",2016
68719,"Manrique-Sunen, A. (2016) The treatment of vegetation in land surface models: implications for predictions of land-atmosphere exchange. PhD thesis, University of Reading.",2016
40012,"Johnson, S. J., Levine, R. C., Turner, A. G., Martin, G. M., Woolnough, S. J., Schiemann, R., Mizielinski, M. S., Roberts, M. J., Vidale, P. L., Demory, M.-E. and Strachan, J. (2016) The resolution sensitivity of the South Asian monsoon and Indo-Pacific in a global 0.35◦ AGCM. Climate Dynamics, 46 (3-4). pp. 807-831. ISSN 0930-7575 doi: https://doi.org/10.1007/s00382-015-2614-1",2016
53722,"Bense, V. F., Read, T. and Verhoef, A. (2016) Using Distributed Temperature Sensing to monitor field scale dynamics of ground surface temperature and related substrate heat flux. Agricultural and Forest Meteorology, 220. pp. 207-215. ISSN 0168-1923 doi: https://doi.org/10.1016/j.agrformet.2016.01.138",2016
52847,"Honisch, J. J., Elliott, M. T., Jacoby, N. and Wing, A. M. (2016) Cue properties change timing strategies in group movement synchronisation. Scientific Reports, 6. 19439. ISSN 2045-2322 doi: https://doi.org/10.1038/srep19439",2016
66454,"Kotthaus, S., O'Connor, E., M�nkel, C., Charlton-Perez, C., Haeffelin, M., Gabey, A. M. and Grimmond, C. S. B. (2016) Recommendations for processing atmospheric attenuated backscatter profiles from Vaisala CL31 ceilometers. Atmospheric Measurement Techniques, 9. pp. 3769-3791. ISSN 1867-8548 doi: https://doi.org/10.5194/amt-9-3769-2016",2016
40869,"Martinez-Alvarado, O., Madonna, E., Gray, S. L. and Joos, H. (2016) A route to systematic error in forecasts of Rossby waves. Quarterly Journal of the Royal Meteorological Society, 142 (694). pp. 196-210. ISSN 1477-870X doi: https://doi.org/10.1002/qj.2645",2016
69026,"Blanusa, T., Vaz Monteiro, M., Kemp, S. and Cameron, R. (2016) Planting choices for retrofitted green roofs. In: Wilkinson, S. and Dixon, T. (eds.) Green Roof Retrofit: Building Urban Resilience. John Wiley & Sons, Ltd., Hoboken, USA, pp. 118-139. ISBN 9781119055570 doi: https://doi.org/10.1002/9781119055587",2016
65530,"Sun, T., Grimmond, C. S. E. and Ni, G.-H. (2016) How do green roofs mitigate urban thermal stress under heat waves? Journal of Geophysical Research: Atmospheres, 121 (10). pp. 5320-5335. ISSN 2169-8996 doi: https://doi.org/10.1002/2016JD024873",2016
71094,"Li, D., Sun, T., Liu, M., Wang, L. and Gao, Z. (2016) Changes in wind speed under heat waves enhance urban heat islands in the Beijing Metropolitan Area. Journal of Applied Meteorology and Climatology, 55 (11). pp. 2369-2375. ISSN 1558-8432 doi: https://doi.org/10.1175/JAMC-D-16-0102.1",2016
38730,"Onomura, S., Grimmond, C. S. B., Lindberg, F., Holmer, B. and Thorsson, S. (2015) Meteorological forcing data for urban outdoor thermal comfort models from a coupled convective boundary layer and surface energy balance scheme. Urban Climate, 11. pp. 1-23. ISSN 2212-0955 doi: https://doi.org/10.1016/j.uclim.2014.11.001",2015
55938,"Illingworth, A. J., Barker, H. W., Beljaars, A., Ceccaldi, M., Chepfer, H., Clerbaux, N., Cole, J., Delano�, J., Domenech, C., Donovan, D. P., Fukuda, S., Hirakata, M., Hogan, R. J., Huenerbein, A., Kollias, P., Kubota, T., Nakajima, T., Nakajima, T. Y., Nishizawa, T., Ohno, Y., Okamoto, H., Oki, R., Sato, K., Satoh, M., Shephard, M. W., Vel�zquez-Bl�zquez, A., Wandinger, U., Wehr, T. and van Zadelhoff, G.-J. (2015) The EarthCARE satellite: the next step forward in global measurements of clouds, aerosols, precipitation, and radiation. Bulletin of the American Meteorological Society, 96 (8). pp. 1311-1332. ISSN 1520-0477 doi: https://doi.org/10.1175/BAMS-D-12-00227.1",2015
73258,"Theeuwes, N. E., Steeneveld, G.-J., Ronda, R. J., Rotach, M. W. and Holtslag, A. A. M. (2015) Cool city mornings by urban heat. Environmental Research Letters, 10 (11). 114022. ISSN 1748-9326 doi: https://doi.org/10.1088/1748-9326/10/11/114022",2015
50985,"Wilcox, L., Dong, B., Sutton, R. and Highwood, E. (2015) The 2014 hot, dry summer in Northeast Asia. Bulletin of the American Meteorological Society, 96 (12). S105-S110. ISSN 1520-0477 doi: https://doi.org/10.1175/BAMS-D-15-00123.1",2015
39753,"Ward, H. C., Evans, J. G., Grimmond, C. S. B. and Bradford, J. (2015) Infrared and millimetre-wave scintillometry in the suburban environment – Part 1: Structure parameters. Atmospheric Measurement Techniques, 8 (3). pp. 1385-1405. ISSN 1867-8548 doi: https://doi.org/10.5194/amt-8-1385-2015",2015
51974,"Lind�n, J., Grimmond, C. S. B. and Esper, J. (2015) Urban warming in villages. Advances in Science and Research, 12. pp. 157-162. ISSN 1992-0636 doi: https://doi.org/10.5194/asr-12-157-2015",2015
42414,"Bouttes, N., Roche, D. M., Mariotti, V. and Bopp, L. (2015) Including an ocean carbon cycle model into iLOVECLIM (v1.0). Geoscientific Model Development, 8 (5). pp. 1563-1576. ISSN 1991-9603 doi: https://doi.org/10.5194/gmd-8-1563-2015",2015
55940,"Illingworth, A. J., Cimini, D., Gaffard, C., Haeffelin, M., Lehmann, V., L�hnert, U., O'Connor, E. J. and Ruffieux, D. (2015) Exploiting existing ground-based remote sensing networks to improve high-resolution weather forecasts. Bulletin of the American Meteorological Society, 96 (12). pp. 2107-2125. ISSN 1520-0477 doi: https://doi.org/10.1175/BAMS-D-13-00283.1",2015
51972,"Bjorkeren, A. B., Grimmond, C. S. B., Kotthaus, S. and Malamud, B. D. (2015) CO2 emission estimation in the urban environment: measurement of the CO2 storage term. Atmospheric Environment, 122. pp. 775-790. ISSN 1352-2310 doi: https://doi.org/10.1016/j.atmosenv.2015.10.012",2015
