eprint_id,Reference,year
81007,"Ao, X., Grimmond, C. S. B., Ward, H. C., Gabey, A. M., Tan, J., Yang, X.-Q., Liu, D., Zhi, X., Liu, H. and Zhang, N. (2018) Evaluation of the Surface Urban Energy and Water balance Scheme (SUEWS) at a dense urban site in Shanghai: sensitivity to anthropogenic heat and irrigation. Journal of Hydrometeorology, 19. pp. 1983-2005. ISSN 1525-7541 doi: https://doi.org/10.1175/JHM-D-18-0057.1",2018
73171,"Lindberg, F., Grimmond, C. S. B., Gabey, A., Huang, B., Kent, C., Sun, T., Theeuwes, N., J�rvi, L., Ward, H., Capel-Timms, I., Chang, Y., Jonsson, P., Krave, N., Liu, D., Meyer, D., Olofson, K. F. G., Tan, J., W�stberg, D., Xue, L. and Zhang, Z. (2018) Urban Multi-scale Environmental Predictor (UMEP): an integrated tool for city-based climate services. Environmental Modelling and Software, 99. pp. 70-87. ISSN 1364-8152 doi: https://doi.org/10.1016/j.envsoft.2017.09.020",2018
71089,"Kokkonen, T. V., Grimmond, C. S. B., R�ty, O., Ward, H., Christen, A., Oke, T. R., Kotthaus, S. and J�rvi, L. (2018) Sensitivity of Surface Urban Energy and Water Balance Scheme (SUEWS) to downscaling of reanalysis forcing data. Urban Climate, 23. pp. 36-52. ISSN 2212-0955 doi: https://doi.org/10.1016/j.uclim.2017.05.001",2018
76924,"Warren, E., Charlton-Perez, C., Kotthaus, S., Lean, H., Ballard, S., Hopkin, E. and Grimmond, S. (2018) Evaluation of forward-modelled attenuated backscatter using an urban ceilometer network in London under clear-sky conditions. Atmospheric Environment, 191. pp. 532-547. ISSN 1352-2310 doi: https://doi.org/10.1016/j.atmosenv.2018.04.045",2018
71867,"Kent, C. W., Grimmond, S. and Gatey, D. (2017) Aerodynamic roughness parameters in cities: inclusion of vegetation. Journal of Wind Engineering and Industrial Aerodynamics, 169. pp. 168-176. ISSN 01676105 doi: https://doi.org/10.1016/j.jweia.2017.07.016",2017
70725,"Ward, H.C. and Grimmond, C.S.B. (2017) Assessing the impact of changes in surface cover, human behaviour and climate on energy partitioning across Greater London. Landscape and Urban Planning, 165. pp. 142-161. ISSN 0169-2046 doi: https://doi.org/10.1016/j.landurbplan.2017.04.001",2017
68868,"Peng, J., Grimmond, C. S. B., Fu, X. S., Chang, Y. Y., Zhang, G., Guo, J., Tang, C. Y., Gao, J., Xu, X. D. and Tan, J. G. (2017) Ceilometer based analysis of Shanghai’s boundary layer height (under rain and fog free conditions). Journal of Atmospheric and Oceanic Technology, 34 (4). pp. 749-764. ISSN 1520-0426 doi: https://doi.org/10.1175/JTECH-D-16-0132.1",2017
67232,"Ao, X., Grimmond, C. S. B., Liu, D., Han, Z., Hu, P., Wang, Y., Zhen, X. and Tan, J. (2016) Radiation fluxes in a business district of Shanghai, China. Journal of Applied Meteorology and Climatology, 55 (11). pp. 2451-2468. ISSN 1558-8432 doi: https://doi.org/10.1175/JAMC-D-16-0082.1",2016
66527,"Helfter, C., Tremper, A. H., Halios, C. H., Kotthaus, S., Bjorkegren, A., Grimmond, C. S. B., Barlow, J. F. and Nemitz, E. (2016) Spatial and temporal variability of urban fluxes of methane, carbon monoxide and carbon dioxide above London, UK. Atmospheric Chemistry and Physics, 16 (16). pp. 10543-10557. ISSN 1680-7316 doi: https://doi.org/10.5194/acp-16-10543-2016",2016
52735,"Karsisto, P., Fortelius, C., Demuzere, M., Grimmond, C. S. B., Oleson, K. W., Kouznetsov, R., Masson, V. and J�rvi, L. (2016) Seasonal surface urban energy balance and wintertime stability simulated using three land-surface models in the high-latitude city Helsinki. Quarterly Journal of the Royal Meteorological Society, 142 (694). pp. 401-417. ISSN 1477-870X doi: https://doi.org/10.1002/qj.2659",2016
58036,"Lindberg, F., Onomura, S. and Grimmond, C. S. B. (2016) Influence of ground surface characteristics on the mean radiant temperature in urban areas. International Journal of Biometeorology, 60 (9). pp. 1439-1452. ISSN 1432-1254 doi: https://doi.org/10.1007/s00484-016-1135-x",2016
65599,"Ward, H. C., Kotthaus, S., J�rvi, L. and Grimmond, C. S. B. (2016) Surface Urban Energy and Water Balance Scheme (SUEWS): development and evaluation at two UK sites. Urban Climate, 18. pp. 1-32. ISSN 2212-0955 doi: https://doi.org/10.1016/j.uclim.2016.05.001",2016
37720,"Tan, J., Yang, L., Grimmond, C. S. B., Shi, J., Gu, W., Chang, Y., Hu, P., Sun, J., Ao, X. and Han, Z. (2015) Urban integrated meteorological observations: practice and experience in Shanghai, China. Bulletin of the American Meteorological Society, 96 (1). pp. 85-102. ISSN 0003-0007 doi: https://doi.org/10.1175/BAMS-D-13-00216.1",2015
52053,"Chapman, L., Muller, C. L., Young, D. T., Warren, E. L., Grimmond, C. S. B., Cai, X.-M. and Ferranti, E. J. S. (2015) The Birmingham Urban Climate Laboratory: an open meteorological test bed and challenges of the smart city. Bulletin of the American Meteorological Society, 96 (9). pp. 1545-1560. ISSN 1520-0477 doi: https://doi.org/10.1175/BAMS-D-13-00193.1",2015
39050,"Ward, H. C., Kotthaus, S., Grimmond, C. S. B., Bjorkegren, A., Wilkinson, M., Morrison, W. T. J., Evans, J. G., Morison, J. I. L. and Iamarino, M. (2015) Effects of urban density on carbon dioxide exchanges: observations of dense urban, suburban and woodland areas of southern England. Environmental Pollution, 198. pp. 186-200. ISSN 0269-7491 doi: https://doi.org/10.1016/j.envpol.2014.12.031",2015
39753,"Ward, H. C., Evans, J. G., Grimmond, C. S. B. and Bradford, J. (2015) Infrared and millimetre-wave scintillometry in the suburban environment – Part 1: Structure parameters. Atmospheric Measurement Techniques, 8 (3). pp. 1385-1405. ISSN 1867-8548 doi: https://doi.org/10.5194/amt-8-1385-2015",2015
38730,"Onomura, S., Grimmond, C. S. B., Lindberg, F., Holmer, B. and Thorsson, S. (2015) Meteorological forcing data for urban outdoor thermal comfort models from a coupled convective boundary layer and surface energy balance scheme. Urban Climate, 11. pp. 1-23. ISSN 2212-0955 doi: https://doi.org/10.1016/j.uclim.2014.11.001",2015
36102,"Ward, H. C., Evans, J. G. and Grimmond, C. S. B. (2014) Multi-scale sensible heat fluxes in the urban environment from large aperture scintillometry and eddy covariance. Boundary-Layer Meteorology, 152 (1). pp. 65-89. ISSN 0006-8314 doi: https://doi.org/10.1007/s10546-014-9916-4",2014
36104,"Kotthaus, S. and Grimmond, C. S. B. (2014) Energy exchange in a dense urban environment Part II: impact of spatial heterogeneity of the surface. Urban Climate, 10 (2). pp. 281-307. ISSN 2212-0955 doi: https://doi.org/10.1016/j.uclim.2013.10.001",2014
52793,"Magliulo, V., Toscano, P., Grimmond, C. S. B., Kotthaus, S., J�rvi, L., Set�l�, H., Lindberg, F., Vogt, R., Staszewski, T., Bubak, A., Synnefa, A. and Santamouris, M. (2014) Environmental measurements in BRIDGE case studies. In: Chrysoulakis, N., de Castro, E. A. and Moors, E. J. (eds.) Understanding Urban Metabolism. Routledge, pp. 45-57. ISBN 9780415835114",2014
34409,"Ward, H. C., Evans, J. G. and Grimmond, C. S. B. (2013) Multi-season eddy covariance observations of energy, water and carbon fluxes over a suburban area in Swindon, UK. Atmospheric Chemistry and Physics, 13. pp. 4645-4666. ISSN 1680-7316 doi: https://doi.org/10.5194/acp-13-4645-2013",2013
34757,"Loridan, T., Grimmond, C.S.B., Offerle, B. D., Young, D. T., Smith, T. E. L., J�rvi, L. and Lindberg, F. (2011) Local-scale urban meteorological parameterization scheme (LUMPS): longwave radiation parameterization and seasonality-related developments. Journal of Applied Meteorology and Climatology, 50 (1). pp. 185-202. ISSN 1558-8424 doi: https://doi.org/10.1175/2010JAMC2474.1",2011
33540,"J�rvi, L., Grimmond, C. S. B. and Christen, A. (2011) The surface urban energy and water balance scheme (SUEWS): evaluation in Los Angeles and Vancouver. Journal of Hydrology, 411 (3-4). pp. 219-237. ISSN 0022-1694 doi: https://doi.org/10.1016/j.jhydrol.2011.10.001",2011
